PIC_ID,WETLAND_NAME,ADDRESS,LATITUDE,LONGITUDE,WETLAND_TYPE
1,마분재습지,전라북도 무주군 안성면 진도리,"N35°52’46.88""","E127°36’41.61""",소택지
2,도소습지,전라북도 무주군 부남면 대소리,"N35°58’31.71""","E127°32’48.96""",하도습지
3,월현습지,전라북도 장수군 계북면 월현리,"N35°47’10.92""","E127°35’47.53""",소택지
4,신흥습지(장수),전라북도 장수군 천천면 연평리,"N35°47’43.99""","E127°33’05.53""",소택지
5,가막습지,전라북도 진안군 진안읍 가막리,"N35°49’36.79""","E127°31’03.89""",하도습지
6,문성습지,전라북도 장수군 계북면 어전리,"N35°47’03.90""","E127°37’51.50""",소택지
7,장기습지,경상남도 거창군 위천면 장기리,"N35°45’08.02""","E127°49’56.74""",하도습지
8,궁대습지,전라북도 무주군 안성면 금평리,"N35°52’07.28""","E127°41’08.55""",인공호습지
9,라제습지,전라북도 무주군 설천면 두길리,"N35°59’37.97""","E127°47’45.33""",하도습지
10,무풍습지,전라북도 무주군 무풍면 철목리,"N35°58’15.34""","E127°50’08.32""",하도습지
11,원증산습지,전라북도 무주군 무풍면 은산리,"N35°56’43.32""","E127°50’28.46""",하도습지
12,서당골습지,경상북도 김천시 부항면 유촌리,"N35°59’49.87""","E127°59’31.68""",소택지
13,구남습지,경상북도 김천시 부항면 희곡리,"N35°59’09.02""","E127°58’09.15""",하도습지
14,퉁점습지,경상북도 김천시 부항면 어전리,"N35°58’48.44""","E127°56’06.92""",하도습지
15,고제습지,경상남도 거창군 고제면 개명리,"N35°49’35.87""","E127°51’25.02""",인공호습지
16,학림지습지,경상남도 거창군 고제면 궁항리,"N35°50’33.41""","E127°52’53.28""",인공호습지
17,금천리 보습지,경상남도 함양군 안의면 금천리,"N35°37’38.28""","E127°48’55.17""",하도습지
18,월평리 보습지,경상남도 거창군 거창읍 대평리,"N35°41’01.99""","E127°56’18.37""",보습지
19,임불리 인공호습지,경상남도 거창군 남상면 임불리,"N35°38’06.07""","E127°58’56.90""",인공호습지
20,술곡리 묵논습지,경상남도 합천군 봉산면 술곡리,"N35°34’31.67""","E127°59’57.19""",소택지
21,하금리 인공호습지,경상남도 합천군 대병면 하금리,"N35°32’02.80""","E127°59’49.96""",인공호습지
22,평촌리 하도습지,경상남도 산청군 생초면 갈전리,"N35°29’13.98""","E127°50’12.26""",하도습지
23,율현지 하도습지,경상남도 산청군 신등면 율현리,"N35°25’27.31""","E127°57’51.46""",하도습지
24,하정리 하도습지,경상남도 산청군 신안면 하정리,"N35°17’58.96""","E127°58’32.29""",하도습지
25,당촌리 묵논습지,경상남도 진주시 대평면 당촌리,"N35°10’14.99""","E127°58’16.08""",소택지
26,창촌리 보습지,경상남도 진주시 수곡면 창촌리,"N35°11’08.12""","E127°54’27.19""",보습지
27,신월리 구하도습지,경상남도 하동군 하동읍 목도리,"N35°02’11.33""","E127°47’20.31""",우각호습지
28,진교리 하구염습지,경상남도 하동군 진교면 송원리,"N35°01’25.61""","E127°54’30.34""",하구염습지
29,낭포리 간척호습지,경상남도 하동군 진교면 송원리,"N35°00’51.87""","E127°55’12.48""",간척호습지
30,곤양저수지,경상남도 사천시 곤양면 송전리,"N35°04’00.35""","E127°58’18.66""",인공호습지
31,매촌리 보습지,경상북도 고령군 쌍림면 매촌리,"N35°40’42.80""","E128°13’45.11""",보습지
32,하거리 보습지,경상북도 고령군 쌍림면 신촌리,"N35°40’16.98""","E128°11’31.76""",보습지
33,역평리 묵논습지,경상남도 합천군 대병면 역평리,"N35°33’43.91""","E128°00’45.78""",소택지
34,합천리 하도습지,경상남도 합천군 용주면 성산리,"N35°33’59.12""","E128°08’19.23""",하도습지
35,제내리 하도습지,경상남도 합천군 율곡면 제내리,"N35°34’42.06""","E128°12’48.30""",하도습지
36,월지습지,경상북도 상주시 사벌면 목가리,"N36°30’07.19""","E128°11’18.93""",담수호습지
37,문림리 소택지,경상남도 합천군 율곡면 문림리,"N35°34’00.59""","E128°11’43.81""",담수호습지
38,소오리 보습지,경상남도 합천군 삼가면 소오리,"N35°24’39.03""","E128°06’15.56""",보습지
39,금리 하도습지,경상남도 합천군 삼가면 양전리,"N35°25’19.25""","E128°07’40.60""",하도습지
40,청현리 하도습지,경상남도 산청군 신안면 문대리,"N35°19’28.22""","E128°00’10.28""",하도습지
41,남성저수지습지,경상남도 진주시 명석면 남성리,"N35°16’49.74""","E128°03’16.08""",인공호습지
42,장재못 우각호습지,경상남도 진주시 집현면 장흥리,"N35°13’45.28""","E128°06’07.59""",우각호습지
43,서원못 우각호습지,경상남도 진주시 집현면 장흥리,"N35°13’46.16""","E128°06’21.88""",우각호습지
44,정자리 묵논습지,경상남도 진주시 금곡면 정자리,"N35°07’46.77""","E128°10’20.29""",소택지
45,가진리 하도습지,경상남도 진주시 진성면 가진리,"N35°12’37.10""","E128°13’11.21""",하도습지
46,신당리 하도습지,경상남도 진주시 금산면 장사리,"N35°14’11.10""","E128°08’28.38""",하도습지
47,중항리하구염습지,경상남도 사천시 곤양면 환덕리,"N35°03’04.87""","E128°00’48.02""",하구염습지
48,검우리 하구염습지,경상남도 사천시 곤양면 가화리,"N35°04’57.30""","E128°02’00.87""",하구염습지
49,두문리 보습지,경상남도 고성군 영오면 오서리,"N35°05’46.40""","E128°11’38.76""",보습지
50,성곡리 하도습지,경상남도 고성군 영오면 영산리,"N35°06’31.79""","E128°14’00.01""",하도습지
51,용곡습지,충청북도 보은군 회인면 용곡리,"N36°27’48.44""","E127°35’17.44""",하도습지
52,법수습지,충청북도 보은군 회남면 법수리,"N36°25’52.68""","E127°32’03.51""",인공수로습지
53,둔덕습지,충청북도 보은군 삼승면 둔덕리,"N36°27’05.91""","E127°43’20.02""",인공호습지
54,조령습지,충청북도 옥천군 동이면 조령리,"N36°17’15.08""","E127°41’23.14""",소택지
55,장수습지,충청북도 옥천군 청성면 장수리,"N36°18’15.82""","E127°43’33.44""",하도습지
56,포동습지,충청북도 옥천군 이원면 지탄리,"N36°15’00.62""","E127°41’25.63""",인공호습지
57,길현습지,충청북도 영동군 심천면 길현리,"N36°15’44.76""","E127°43’45.27""",인공호습지
58,동관습지,경상북도 상주시 화남면 동관리,"N36°28’47.04""","E127°55’45.48""",소택지
59,소곡습지,경상북도 상주시 화남면 소곡리,"N36°23’48.61""","E127°55’18.50""",소택지
60,무동습지,경상북도 상주시 화서면 상현리,"N36°26’43.05""","E127°56’42.55""",인공호습지
61,봉산습지(상주),경상북도 상주시 화서면 금산리,"N36°25’20.47""","E127°55’28.09""",인공호습지
62,조천습지(옥천),충청북도 옥천군 청성면 조천리,"N36°17’11.12""","E127°45’33.27""",소택지
63,보청습지,충청북도 옥천군 청성면 산계리,"N36°19’05.25""","E127°45’18.65""",하도습지
64,화현습지,경상북도 상주시 모서면 화현리,"N36°20’01.38""","E127°56’24.13""",소택지
65,길곡습지,충청남도 금산군 제원면 길곡리,"N36°09’40.86""","E127°33’42.68""",소택지
66,보광습지(금산),충청남도 금산군 군북면 보광리,"N36°11’33.63""","E127°32’29.77""",소택지
67,마곡습지,충청북도 영동군 심천면 마곡리,"N36°12’01.92""","E127°39’35.36""",소택지
68,명천습지,충청북도 영동군 심천면 명천리,"N36°10’02.75""","E127°42’29.06""",소택지
69,호탄습지,충청북도 영동군 양산면 호탄리,"N36°07’35.49""","E127°38’20.18""",하도습지
70,금성습지(금산),충청남도 금산군 제원면 금성리,"N36°05’52.47""","E127°33’24.46""",소택지
71,신촌습지(금산),충청남도 금산군 부리면 신촌리,"N36°04’48.53""","E127°33’54.14""",하도습지
72,수탱이습지,충청남도 금산군 제원면 수당리,"N36°06’57.73""","E127°31’22.72""",인공호습지
73,내도습지,전라북도 무주군 무주읍 내도리,"N36°03’06.55""","E127°39’08.68""",소택지
74,산저습지,충청북도 영동군 용산면 산저리,"N36°14’14.56""","E127°48’52.26""",하도습지
75,수원습지,충청북도 영동군 매곡면 수원리,"N36°10’16.87""","E127°55’40.14""",하도습지
76,개금습지,전라북도 무주군 설천면 청량리,"N36°00’33.08""","E127°46’05.99""",소택지
77,모전습지,충청북도 영동군 상촌면 둔전리,"N36°05’34.29""","E127°50’51.08""",하도습지
78,까마실습지,경상북도 김천시 부항면 파천리,"N36°00’56.73""","E127°56’41.15""",소택지
79,파천습지,경상북도 김천시 부항면 파천리,"N36°01’17.95""","E127°55’21.42""",하도습지
80,개골습지,경상북도 김천시 구성면 임천리,"N36°01’23.14""","E127°59’44.18""",인공호습지
81,흑목습지,충청북도 충주시 동량면 지동리,"N36°59’52.83""","E128°02’11.80""",소택지
82,죽령습지,충청북도 단양군 대강면,"N36°53’56.24""","E128°26’00.96""",저습지
83,덕천습지,충청북도 단양군 가곡면 덕천리,"N36°59’54.68""","E128°22’37.24""",하도습지
84,구익지습지,충청북도 단양군 가곡면 어의곡리,"N36°59’50.19""","E128°26’20.09""",담수호습지
85,창락지습지,경상북도 영주시 풍기읍 창락리,"N36°53’06.80""","E128°29’01.46""",담수호습지
86,저수령습지,충청북도 단양군 대강면,"N36°48’20.91""","E128°21’46.89""",저습지
87,문봉재습지,충청북도 단양군 대강면,"N36°48’31.63""","E128°21’24.74""",소택지
88,토골습지,경상북도 영주시 봉현면 두산리,"N36°50’39.85""","E128°28’06.37""",저층습원
89,고항리습지,경상북도 예천군 효자면 고항리,"N36°49’55.33""","E128°27’43.71""",소택지
90,한티습지,경상북도 영주시 봉현면 하촌리,"N36°46’57.48""","E128°29’02.51""",소택지
91,내현습지,경상북도 예천군 효자면 명봉리,"N36°45’38.95""","E128°23’05.70""",저층습원
92,보곡지습지,경상북도 예천군 효자면 보곡리,"N36°46’45.13""","E128°26’49.35""",담수호습지
93,석교습지(문경),경상북도 문경시 마성면 하내리,"N36°40’10.32""","E128°06’03.56""",저습지
94,굴봉산 돌리네습지,경상북도 문경시 산북면 우곡리,"N36°42’21.88""","E128°13’29.92""",담수호습지
95,틀모산못습지,경상북도 문경시 호계면 견탄리,"N36°38’19.99""","E128°09’45.47""",담수호습지
96,작약산습지,경상북도 문경시 가은읍 갈전리,"N36°36’38.95""","E128°04’40.89""",저층습원
97,수예리습지,경상북도 문경시 가은읍 수예리,"N36°35’47.38""","E128°04’00.42""",저습지
98,농암습지,경상북도 문경시 농암면 율수리,"N36°33’25.55""","E128°00’12.33""",저습지
99,팽정습지,경상북도 상주시 함창읍 신덕리,"N36°31’33.39""","E128°11’03.57""",소택지
100,이안습지,경상북도 상주시 이안면 가장리,"N36°32’40.08""","E128°09’04.46""",하도습지
101,대조못습지,경상북도 상주시 함창읍 대조리,"N36°34’44.01""","E128°10’11.29""",담수호습지
102,여물지습지,경상북도 상주시 이안면 여물리,"N36°32’58.68""","E128°07’57.05""",담수호습지
103,죽안습지,경상북도 예천군 유천면 죽안리,"N36°39’30.32""","E128°20’47.25""",저습지
104,우본지습지,경상북도 문경시 산양면 우본리,"N36°37’40.05""","E128°17’14.94""",담수호습지
105,어화습지,경상북도 예천군 지보면 마산리,"N36°33’45.44""","E128°21’26.89""",소택지
106,금천습지(예천),경상북도 예천군 용궁면 금남리,"N36°36’02.07""","E128°16’13.92""",하도습지
107,연화지습지,경상북도 문경시 산양면 연소리,"N36°36’48.11""","E128°16’04.23""",담수호습지
108,산택지습지,경상북도 예천군 용궁면 산택리,"N36°36’30.24""","E128°17’56.97""",담수호습지
109,원당지습지(예천),경상북도 예천군 용궁면 무이리,"N36°35’43.25""","E128°17’35.72""",담수호습지
110,달지저수지,경상북도 문경시 영순면 달지리,"N36°34’18.53""","E128°17’00.75""",담수호습지
111,참나무실못습지,경상북도 문경시 영순면 사근리,"N36°34’52.34""","E128°15’17.75""",담수호습지
112,화신천습지,경상북도 의성군 안사면 쌍호리,"N36°30’43.90""","E128°24’58.93""",하도습지
113,광산천우각호습지,경상북도 안동시 풍천면 신성리,"N36°31’32.19""","E128°26’27.82""",우각호습지
114,길령골습지,강원도 인제군 남면 정자리,"N37°57’47.55""","E128°12’36.57""",소택지
115,서리습지,강원도 인제군 기린면 서리,"N37°57’43.97""","E128°13’23.54""",소택지
116,계수동습지,강원도 인제군 상남면 미산리,"N37°50’34.00""","E128°18’58.23""",소택지
117,현천리습지(횡성),강원도 횡성군 둔내면 현천리,"N37°29’47.62""","E128°10’02.00""",소택지
118,칠송배기습지,강원도 횡성군 둔내면 현천리,"N37°30’23.49""","E128°09’41.00""",소택지
119,절골습지,강원도 원주시 신림면 구학리,"N37°12’17.33""","E128°02’43.71""",저층습원
120,장릉물무골습지,강원도 영월군 영월읍 영흥리,"N37°11’59.52""","E128°26’59.75""",저습지
121,입석지습지,충청북도 제천시 송학면 입석리,"N37°12’21.10""","E128°17’50.96""",담수호습지
122,성유리습지,경상북도 문경시 가은읍 전곡리,"N36°36’59.07""","E128°01’57.95""",하도습지
123,사장밭1습지,제주특별자치도 제주시 한경면 두모리,"N33°21’13.09""","E126°11’33.20""",소택지
124,사장밭2습지,제주특별자치도 제주시 한경면 두모리,"N33°21’12.09""","E126°11’21.22""",소택지
125,비비논물 옆 묵논습지,제주특별자치도 제주시 한경면 신창리,"N33°20’44.99""","E126°11’03.46""",소택지
126,광쟁이1습지,제주특별자치도 제주시 한경면 용수리,"N33°19’43.64""","E126°10’36.73""",소택지
127,광쟁이2습지,제주특별자치도 제주시 한경면 용수리,"N33°19’42.70""","E126°10’33.46""",소택지
128,도루목이습지,제주특별자치도 제주시 한경면 용수리,"N33°19’33.73""","E126°10’27.69""",소택지
129,소로곳물,제주특별자치도 제주시 한경면 판포리,"N33°21’31.64""","E126°12’36.81""",담수호습지
130,판포오름 남쪽습지,제주특별자치도 제주시 한경면 판포리,"N33°21’21.54""","E126°12’52.02""",담수호습지
131,먼못,제주특별자치도 제주시 한경면 두모리,"N33°21’11.47""","E126°11’08.58""",담수호습지
132,수장동습지,제주특별자치도 제주시 한경면 판포리,"N33°20’59.32""","E126°12’34.35""",담수호습지
133,서리논 구진물,제주특별자치도 제주시 한경면 두모리,"N33°20’13.42""","E126°11’42.93""",담수호습지
134,장태물,제주특별자치도 제주시 한경면 두모리,"N33°20’27.53""","E126°12’02.93""",담수호습지
135,돗곳물,제주특별자치도 제주시 한경면 조수리,"N33°20’13.90""","E126°13’17.43""",담수호습지
136,용선달리물,제주특별자치도 제주시 한경면 낙천리,"N33°19’59.71""","E126°14’14.64""",담수호습지
137,저갈물,제주특별자치도 제주시 한경면 낙천리,"N33°19’31.65""","E126°13’39.86""",담수호습지
138,새물(낙천),제주특별자치도 제주시 한경면 낙천리,"N33°19’19.65""","E126°13’36.20""",담수호습지
139,금오름 화구호,제주특별자치도 제주시 한림읍 금악리,"N33°21’22.15""","E126°18’20.61""",담수호습지
140,무두왓,제주특별자치도 제주시 한림읍 금악리,"N33°21’24.80""","E126°17’39.53""",담수호습지
141,중천이물,제주특별자치도 제주시 한림읍 상명리,"N33°21’28.57""","E126°16’21.00""",담수호습지
142,되빌레못,제주특별자치도 제주시 한경면 저지리,"N33°20’09.58""","E126°16’09.60""",담수호습지
143,명이동물,제주특별자치도 제주시 한경면 저지리,"N33°19’09.57""","E126°16’05.75""",담수호습지
144,고문된알물,제주특별자치도 제주시 한경면 청수리,"N33°18’53.68""","E126°15’10.60""",담수호습지
145,사생이못,제주특별자치도 서귀포시 대정읍 신평리,"N33°16’17.63""","E126°15’49.85""",담수호습지
146,옹구수1,제주특별자치도 서귀포시 대정읍 보성리,"N33°16’15.36""","E126°16’19.69""",담수호습지
147,옹구수2,제주특별자치도 서귀포시 대정읍 보성리,"N33°16’13.63""","E126°16’18.88""",담수호습지
148,자록물,제주특별자치도 서귀포시 대정읍 무릉리,"N33°17’21.43""","E126°14’52.45""",담수호습지
149,사계천 하도습지,제주특별자치도 서귀포시 안덕면 사계리,"N33°13’26.64""","E126°17’42.23""",하도습지
150,남문지왓습지,제주특별자치도 서귀포시 대정읍 인성리,"N33°14’37.64""","E126°16’33.28""",담수호습지
151,숨굴왓습지,제주특별자치도 서귀포시 대정읍 하모리,"N33°13’42.21""","E126°15’17.99""",담수호습지
152,볼레오름습지,제주특별자치도 제주시 애월읍 광령리,"N33°21’17.84""","E126°28’38.82""",소택지
153,한남 공동목장습지,제주특별자치도 서귀포시 남원읍 한남리,"N33°19’26.23""","E126°39’32.00""",담수호습지
154,고부천 구하도습지,전라북도 부안군 백산면 덕신리,"N35°43’07.33""","E126°47’18.11""",우각호습지
155,정읍 화봉리습지,전라북도 정읍시 감곡면 화봉리,"N35°43’14.10""","E126°57’03.48""",저층습원
156,태인 증산리습지,전라북도 정읍시 태인면 증산리,"N35°41’08.13""","E126°57’05.76""",저층습원
157,김제 화봉리습지,전라북도 김제시 봉남면 화봉리,"N35°43’57.69""","E126°58’47.39""",보습지
158,감산제습지,전라북도 정읍시 감곡면 화봉리,"N35°43’13.10""","E126°57’33.52""",담수호습지
159,호제습지,전라북도 김제시 봉남면 행촌리,"N35°43’45.50""","E126°57’19.32""",담수호습지
160,일리제습지,전라북도 정읍시 옹동면 오성리,"N35°39’25.66""","E126°58’26.58""",담수호습지
161,평점습지,전라북도 정읍시 입암면 신면리,"N35°30’20.15""","E126°49’56.25""",저습지
162,차단습지,전라북도 정읍시 입암면 단곡리,"N35°29’58.80""","E126°46’34.99""",소택지
163,죽리습지,전라북도 정읍시 입암면 접지리,"N35°32’16.60""","E126°51’53.51""",소택지
164,내조제습지,전라북도 정읍시 입암면 접지리,"N35°31’29.70""","E126°50’07.45""",담수호습지
165,마석제습지,전라북도 정읍시 입암면 마석리,"N35°32’14.82""","E126°48’44.91""",담수호습지
166,안당제습지,전라북도 정읍시 입암면 봉양리,"N35°30’45.10""","E126°46’56.51""",담수호습지
167,모촌제습지,전라북도 정읍시 소성면 애당리,"N35°31’42.94""","E126°46’43.04""",담수호습지
168,신정방죽습지,전라북도 정읍시 소성면 보화리,"N35°32’58.92""","E126°46’38.86""",담수호습지
169,새내방죽습지,전라북도 정읍시 소성면 신천리,"N35°33’56.06""","E126°46’34.29""",담수호습지
170,한정제습지,전라북도 정읍시 소성면 고교리,"N35°34’28.93""","E126°46’34.58""",담수호습지
171,강고제습지,전라북도 정읍시 고부면 강고리,"N35°35’27.32""","E126°45’08.64""",담수호습지
172,신정제습지,전라북도 정읍시 고부면 신중리,"N35°36’24.35""","E126°45’44.69""",담수호습지
173,당덕제습지,전라북도 정읍시 고부면 고부리,"N35°37’08.12""","E126°45’44.63""",담수호습지
174,만수저수지습지(정읍),전라북도 정읍시 고부면 만수리,"N35°35’18.51""","E126°47’53.27""",담수호습지
175,개운습지,전라북도 순창군 쌍치면 방산리,"N35°31’26.93""","E126°57’10.35""",소택지
176,고당산습지,전라북도 정읍시 칠보면 수청리,"N35°32’22.85""","E126°55’17.17""",저층습원
177,피오습지,전라북도 정읍시 칠보면 수청리,"N35°32’52.07""","E126°54’14.42""",저층습원
178,원두습지,전라북도 정읍시 칠보면 백암리,"N35°36’29.81""","E126°58’24.51""",저층습원
179,상유습지,전라북도 정읍시 북면 보림리,"N35°34’25.13""","E126°55’42.04""",저층습원
180,정읍 월영습지,전라북도 정읍시 입암면 신면리,"N35°31’14.25""","E126°52’39.71""",저층습원
181,소갈재습지,전라북도 고창군 신림면 가평리,"N35°28’55.49""","E126°46’01.19""",저습지
182,조양리습지,전라남도 장성군 북이면 조양리,"N35°23’58.96""","E126°49’02.09""",저층습원
183,산정리습지,전라남도 장성군 진원면 산정리,"N35°16’12.33""","E126°49’17.17""",저층습원
184,용흥리습지,전라남도 장성군 서삼면 용흥리,"N35°18’53.17""","E126°45’14.37""",저습지
185,초곡습지,전라남도 장성군 서삼면 송현리,"N35°21’07.20""","E126°45’42.35""",저습지
186,궁구제습지,전라남도 장성군 진원면 진원리,"N35°16’17.67""","E126°50’14.26""",담수호습지
187,용동제습지(장성),전라남도 장성군 진원면 율곡리,"N35°16’06.22""","E126°48’47.81""",담수호습지
188,마산제습지,전라남도 장성군 남면 녹진리,"N35°15’28.31""","E126°47’46.98""",담수호습지
189,운교리습지,전라남도 담양군 담양읍 삼만리,"N35°20’08.62""","E126°59’23.28""",저층습원
190,월산리습지,전라남도 담양군 월산면 용암리,"N35°21’52.55""","E126°56’10.93""",저층습원
191,탄금제습지,전라남도 담양군 봉산면 기곡리,"N35°16’10.21""","E126°58’03.08""",담수호습지
192,담양 비아제습지,전라남도 담양군 봉산면 기곡리,"N35°15’50.21""","E126°58’33.47""",담수호습지
193,궁암제습지,전라남도 담양군 수북면 고성리,"N35°17’07.83""","E126°55’26.68""",담수호습지
194,물넘어고개습지,전라남도 장성군 남면 행정리,"N35°10’30.57""","E126°47’09.12""",소택지
195,우재들습지,전라남도 장성군 남면 행정리,"N35°11’24.00""","E126°46’44.33""",저습지
196,새말고개습지,전라남도 장성군 남면 행정리,"N35°12’54.59""","E126°46’50.67""",저층습원
197,남성제습지,전라남도 장성군 남면 월정리,"N35°09’08.46""","E126°48’02.82""",담수호습지
198,산정제습지,전라남도 장성군 남면 월정리,"N35°10’11.85""","E126°47’43.17""",담수호습지
199,가야제습지,전라남도 장성군 남면 행정리,"N35°10’29.35""","E126°47’23.77""",담수호습지
200,산막제습지,전라남도 장성군 남면 행정리,"N35°11’30.52""","E126°46’02.14""",담수호습지
201,고룡제습지,전라남도 장성군 남면 행정리,"N35°12’07.41""","E126°46’23.95""",담수호습지
202,진곡제습지,전라남도 장성군 남면 행정리,"N35°13’07.17""","E126°46’54.21""",담수호습지
203,백운제습지,전라남도 장성군 남면 마령리,"N35°14’39.52""","E126°46’30.90""",담수호습지
204,자풍제습지,전라남도 장성군 남면 덕성리,"N35°14’54.72""","E126°46’48.98""",담수호습지
205,불정제습지,전라남도 장성군 남면 월정리,"N35°13’31.07""","E126°48’01.66""",담수호습지
206,비아저수지습지,전라남도 장성군 남면 월정리,"N35°13’31.79""","E126°49’00.46""",담수호습지
207,신안제습지,전라남도 장성군 남면 덕성리,"N35°15’12.58""","E126°47’11.93""",담수호습지
208,봉황산습지,전라남도 나주시 노안면 도산리,"N35°05’34.54""","E126°45’32.67""",저층습원
209,수청습지,전라남도 나주시 남평읍 수원리,"N35°03’24.24""","E126°51’36.33""",저층습원
210,옥골재습지,전라남도 나주시 남평읍 광촌리,"N35°04’19.84""","E126°52’08.20""",저습지
211,대촌습지,전라남도 나주시 남평읍 평산리,"N35°04’58.68""","E126°49’53.04""",저습지
212,매월습지,전라남도 나주시 남평읍 수원리,"N35°06’28.83""","E126°50’53.92""",소택지
213,백마산습지,전라남도 나주시 남평읍 수원리,"N35°06’56.98""","E126°50’25.30""",저층습원
214,송정구하도습지,전라남도 나주시 남평읍 평산리,"N35°07’04.42""","E126°49’10.85""",우각호습지
215,가락습지(광산),전라남도 나주시 노안면 도산리,"N35°05’47.96""","E126°45’58.12""",담수호습지
216,월곡제습지,전라남도 나주시 노안면 도산리,"N35°04’33.01""","E126°45’28.49""",담수호습지
217,창교2제습지,전라남도 나주시 노안면 도산리,"N35°04’59.19""","E126°46’32.28""",담수호습지
218,송대구하도습지,전라남도 나주시 노안면 도산리,"N35°05’36.97""","E126°47’20.07""",우각호습지
219,신추제습지,전라남도 나주시 금천면 촌곡리,"N35°02’20.65""","E126°46’08.31""",담수호습지
220,이동제습지,전라남도 나주시 남평읍 수원리,"N35°05’54.76""","E126°51’07.90""",담수호습지
221,지석제습지,전라남도 나주시 남평읍 평산리,"N35°05’14.89""","E126°49’48.59""",담수호습지
222,맹간제습지,전라남도 나주시 남평읍 평산리,"N35°04’55.79""","E126°49’34.75""",담수호습지
223,압촌제습지,전라남도 나주시 남평읍 수원리,"N35°05’27.58""","E126°50’13.83""",생태수변공원
224,진월제습지,전라남도 화순군 화순읍 세량리,"N35°06’49.49""","E126°54’27.07""",담수호습지
225,화산제습지,전라남도 화순군 화순읍 세량리,"N35°06’51.64""","E126°54’59.93""",담수호습지
226,가덕리습지,전라북도 임실군 신평면 가덕리,"N35°38’38.04""","E127°14’37.95""",저습지
227,백이산습지,전라북도 임실군 임실읍 신안리,"N35°35’49.92""","E127°13’42.57""",저층습원
228,웃들방죽습지,전라북도 완주군 구이면 항가리,"N35°43’39.80""","E127°06’39.28""",담수호습지
229,쌍계리습지,전라북도 순창군 쌍치면 쌍계리,"N35°30’22.00""","E127°00’36.11""",저습지
230,두곡습지(임실),전라북도 임실군 임실읍 두곡리,"N35°37’36.46""","E127°16’25.38""",소택지
231,도봉2습지,전라북도 임실군 관촌면 도봉리,"N35°39’36.72""","E127°18’36.97""",소택지
232,금당치습지,전라북도 임실군 관촌면 복흥리,"N35°39’33.88""","E127°19’08.96""",인공호습지
233,도봉1습지,전라북도 임실군 관촌면 도봉리,"N35°39’37.82""","E127°18’43.91""",담수호습지
234,남퇴습지,전라북도 진안군 백운면 남계리,"N35°39’35.96""","E127°23’35.59""",소택지
235,고산니습지,전라북도 임실군 임실읍 정월리,"N35°34’08.18""","E127°15’14.86""",소택지
236,번화치습지,전라북도 임실군 임실읍 이인리,"N35°33’44.33""","E127°15’25.96""",저습지
237,대말방죽습지,전라북도 임실군 오수면 대정리,"N35°30’41.26""","E127°20’34.48""",인공호습지
238,와룡습지(장수),전라북도 장수군 천천면 비룡리,"N35°42’08.34""","E127°30’04.36""",담수호습지
239,육십령습지,경상남도 함양군 서상면 상남리,"N35°43’04.16""","E127°39’49.43""",소택지
240,동화습지(장수),전라북도 장수군 번암면 동화리,"N35°33’50.09""","E127°33’01.18""",담수호습지
241,마평습지,경상남도 함양군 병곡면 광평리,"N35°33’11.73""","E127°42’44.48""",저습지
242,대광습지(함양),경상남도 함양군 병곡면 광평리,"N35°33’32.60""","E127°43’20.35""",소택지
243,김제 은곡습지,전라북도 김제시 금산면 장흥리,"N35°41’46.66""","E127°02’17.97""",저습지
244,도고리습지,전라북도 순창군 쌍치면 도고리,"N35°28’18.54""","E127°00’10.67""",저습지
245,화봉산습지,전라남도 담양군 무정면 서흥리,"N35°18’10.95""","E127°04’47.58""",저층습원
246,유정리습지,전라북도 순창군 풍산면 유정리,"N35°19’33.29""","E127°07’03.97""",저층습원
247,지내제습지,전라북도 순창군 풍산면 한내리,"N35°20’23.14""","E127°10’05.98""",담수호습지
248,무창제습지,전라남도 곡성군 옥과면 무창리,"N35°16’53.32""","E127°09’15.34""",담수호습지
249,곡성 백련제습지,전라남도 곡성군 겸면 마전리,"N35°17’08.11""","E127°09’39.52""",담수호습지
250,중군봉습지,전라북도 순창군 유등면 유촌리,"N35°22’00.52""","E127°12’11.62""",저습지
251,제천제습지,전라북도 남원시 주생면 제천리,"N35°22’30.56""","E127°18’24.97""",담수호습지
252,수덕제습지,전라북도 남원시 대산면 수덕리,"N35°24’14.91""","E127°20’25.02""",담수호습지
253,장동제습지,전라북도 남원시 운봉읍 장교리,"N35°27’12.11""","E127°29’50.04""",담수호습지
254,월봉습지,전라남도 곡성군 곡성읍 월봉리,"N35°15’54.69""","E127°16’21.45""",소택지
255,목동습지,전라남도 곡성군 고달면 목동리,"N35°17’32.34""","E127°20’31.22""",담수호습지
256,공안습지,전라북도 남원시 운봉읍 덕산리,"N35°24’00.09""","E127°31’54.42""",저층습원
257,오리정방죽습지,전라북도 남원시 운봉읍 신기리,"N35°27’02.53""","E127°32’13.88""",담수호습지
258,지산습지(남원),전라북도 남원시 인월면 건지리,"N35°29’17.94""","E127°38’02.72""",소택지
259,길성천 수질정화습지,전라남도 화순군 북면 와천리,"N35°08’11.60""","E127°06’45.32""",수질정화습지
260,내북천 수질정화습지,전라남도 화순군 북면 다곡리,"N35°07’40.60""","E127°07’52.08""",수질정화습지
261,노적개습지,전라남도 순천시 주암면 운룡리,"N35°06’58.73""","E127°12’45.35""",소택지
262,주암호 신평습지,전라남도 순천시 송광면 신평리,"N35°00’26.40""","E127°14’40.24""",담수호습지
