PIC_ID,WETLAND_NAME,ADDRESS,LATITUDE,LONGITUDE,WETLAND_TYPE
552,이천리습지,경상북도 영덕군 병곡면 이천리,"N35°34’28.03""","E129°04’50.91""",저층습원
553,열두구부재늪,경상북도 영덕군 창수면 미곡리,"N35°23’54.22""","E129°19’13.96""",소택지
554,미곡늪,경상북도 영덕군 창수면 미곡리,"N35°26’40.76""","E129°15’43.03""",하도습지
555,송천늪(영덕),경상북도 영덕군 영해면 연평리,"N35°27’49.10""","E129°12’46.87""",하도습지
556,고래불습지,경상북도 영덕군 병곡면 덕천리,"N35°28’58.92""","E129°19’44.84""",인공수로습지
557,아곡습지(영덕),경상북도 영덕군 병곡면 원황리,"N35°28’02.76""","E129°16’05.45""",인공수로습지
558,거무역늪,경상북도 영덕군 병곡면 영리,"N36°17’28.08""","E129°14’43.46""",인공수로습지
559,원구늪,경상북도 영덕군 영해면 원구리,"N36°12’28.28""","E129°21’10.65""",하도습지
560,사천리습지,경상북도 영덕군 병곡면 사천리,"N36°13’05.78""","E129°18’24.40""",하도습지
561,원구호습지,경상북도 영덕군 영해면 원구리,"N36°06’03.02""","E129°23’24.57""",담수호습지
562,송강습지,경상북도 청송군 파천면 송강리,"N36°08’34.36""","E129°20’53.19""",하도습지
563,청송호,경상북도 청송군 파천면 신흥리,"N36°06’59.47""","E129°18’48.21""",인공호습지
564,홍원습지,경상북도 청송군 부남면 대전리,"N36°07’30.47""","E129°21’11.31""",하도습지
565,부일습지,경상북도 청송군 부동면 부일리,"N36°07’44.06""","E129°24’09.04""",하도습지
566,구미습지,경상북도 청송군 부남면 홍원리,"N35°50’34.24""","E128°33’35.51""",하도습지
567,신풍저수지,경상북도 청송군 현동면 거성리,"N35°49’39.07""","E128°37’04.31""",인공호습지
568,구천습지,경상북도 청송군 부남면 구천리,"N35°44’41.91""","E128°36’24.62""",하도습지
569,주산지(청송),경상북도 청송군 부동면 이전리,"N35°46’07.58""","E128°24’14.43""",인공호습지
570,화장저수지,경상북도 청송군 부남면 화장리,"N35°45’01.64""","E128°24’06.29""",인공호습지
571,장밭늪,경상북도 영덕군 지품면 옥류리,"N35°45’23.46""","E128°23’51.44""",소택지
572,아랫내습지,경상북도 영덕군 영덕읍 천전리,"N36°17’28.08""","E129°14’43.46""",하도습지
573,구미리습지,경상북도 영덕군 영덕읍 화개리,"N36°12’28.28""","E129°21’10.65""",하도습지
574,자부터늪,경상북도 영덕군 영덕읍 화수리,"N36°13’05.78""","E129°18’24.40""",저층습원
575,금호정화습지원,경상북도 영덕군 강구면 금호리,"N36°06’03.02""","E129°23’24.57""",대체습지
576,우곡늪,경상북도 영덕군 남정면 구계리,"N36°08’34.36""","E129°20’53.19""",소택지
577,금호리습지,경상북도 영덕군 강구면 금호리,"N36°06’59.47""","E129°18’48.21""",하도습지
578,충효습지,경상북도 영천시 자양면 충효리,"N36°07’30.47""","E129°21’11.31""",인공호습지
579,용천리습지,경상북도 포항시 북구 흥해읍 용천리,"N36°07’44.06""","E129°24’09.04""",하도습지
580,곡강천습지,경상북도 포항시 북구 흥해읍 북송리,"N35°50’34.24""","E128°33’35.51""",하도습지
581,안계저수지,경상북도 경주시 강동면 안계리,"N35°49’39.07""","E128°37’04.31""",인공호습지
582,추산습지,경상북도 울릉군 북면 나리,"N35°44’41.91""","E128°36’24.62""",용천습지
583,나리분지습지,경상북도 울릉군 북면 나리,"N35°46’07.58""","E128°24’14.43""",담수호습지
584,나곡리1습지,경상북도 울진군 북면 나곡리,"N35°45’01.64""","E128°24’06.29""",소택지
585,나곡리2습지,경상북도 울진군 북면 나곡리,"N35°45’23.46""","E128°23’51.44""",소택지
586,후정리습지,경상북도 울진군 죽변면 후정리,"N36°17’12.38""","E128°36’45.96""",저층습원
587,화성리습지,경상북도 울진군 죽변면 화성리,"N36°19’02.68""","E128°32’00.54""",소택지
588,봉평리습지,경상북도 울진군 죽변면 봉평리,"N36°20’00.59""","E128°28’54.57""",소택지
589,용장습지(울진),경상북도 울진군 죽변면 화성리,"N36°22’07.67""","E128°27’44.01""",소택지
